graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,modulos_iniciados,modulos_finalizados,certificados,categoria
3,0,5,6,0.0,0.0,1.0,4.0,5,78.0,60.0,0.0,perfil2
2,19,3,7,1.0,1.0,1.0,7.0,0,11.0,7.0,0.0,perfil5
0,9,3,4,1.0,1.0,1.0,10.0,6,56.0,45.0,0.0,perfil2
4,2,2,4,0.0,0.0,1.0,9.0,6,7.0,5.0,0.0,perfil5
1,17,0,11,0.0,0.0,1.0,10.0,0,10.0,9.0,0.0,perfil4
3,15,1,1,1.0,1.0,1.0,4.0,6,156.0,111.0,0.0,perfil2
5,2,8,1,0.0,0.0,1.0,5.0,3,12.0,10.0,0.0,perfil4
2,11,7,9,0.0,0.0,1.0,9.0,3,28.0,22.0,0.0,perfil2
3,7,0,10,0.0,0.0,1.0,7.0,7,26.0,22.0,0.0,perfil2
6,6,5,10,0.0,0.0,1.0,8.0,6,10.0,7.0,0.0,perfil5
2,6,6,5,1.0,1.0,1.0,2.0,4,7.0,6.0,0.0,perfil5
4,2,6,6,1.0,1.0,1.0,7.0,1,41.0,30.0,0.0,perfil2
3,16,8,9,0.0,0.0,1.0,3.0,2,30.0,30.0,0.0,perfil2
2,11,3,11,0.0,0.0,1.0,5.0,4,13.0,7.0,0.0,perfil5
1,10,11,7,1.0,1.0,1.0,8.0,1,27.0,27.0,0.0,perfil2
1,3,3,6,1.0,1.0,1.0,3.0,6,6.0,4.0,0.0,perfil6
1,10,8,8,0.0,0.0,1.0,5.0,4,4.0,2.0,0.0,perfil6
3,8,8,10,1.0,1.0,1.0,10.0,8,71.0,66.0,2.0,perfil1
1,0,2,4,0.0,0.0,1.0,8.0,4,3.0,2.0,0.0,perfil6
1,6,8,0,0.0,0.0,1.0,6.0,5,2.0,1.0,0.0,perfil6
0,9,1,7,0.0,0.0,1.0,6.0,6,54.0,53.0,1.0,perfil1
4,16,8,8,1.0,1.0,1.0,5.0,7,10.0,7.0,0.0,perfil5
4,21,0,5,1.0,1.0,1.0,10.0,7,8.0,3.0,0.0,perfil2
3,6,3,7,1.0,1.0,1.0,2.0,2,4.0,1.0,0.0,perfil6
2,18,2,3,0.0,0.0,1.0,6.0,2,11.0,11.0,0.0,perfil2
3,1,0,6,1.0,1.0,1.0,8.0,8,140.0,106.0,0.0,perfil2
5,13,5,7,0.0,0.0,1.0,8.0,0,175.0,120.0,0.0,perfil2
1,14,4,1,0.0,0.0,1.0,10.0,6,62.0,29.0,0.0,perfil2
1,12,1,3,0.0,0.0,1.0,10.0,6,203.0,163.0,0.0,perfil2
1,6,9,10,1.0,1.0,1.0,3.0,1,3.0,2.0,0.0,perfil6
5,10,8,6,1.0,1.0,1.0,2.0,4,3.0,1.0,0.0,perfil6
2,10,4,2,1.0,1.0,1.0,6.0,6,11.0,8.0,0.0,perfil5
4,12,10,11,0.0,0.0,1.0,7.0,8,5.0,3.0,0.0,perfil6
5,6,4,8,1.0,1.0,1.0,6.0,2,4.0,3.0,0.0,perfil6
4,9,8,7,0.0,0.0,1.0,4.0,8,3.0,1.0,0.0,perfil6
0,4,0,6,1.0,1.0,1.0,2.0,2,25.0,18.0,0.0,perfil3
6,10,7,10,1.0,1.0,1.0,6.0,6,10.0,10.0,0.0,perfil4
6,8,1,2,1.0,1.0,1.0,5.0,6,4.0,1.0,0.0,perfil6
6,5,6,11,0.0,0.0,1.0,8.0,6,150.0,146.0,0.0,perfil2
4,17,5,6,0.0,0.0,1.0,9.0,7,18.0,10.0,0.0,perfil4
0,1,8,10,0.0,0.0,1.0,7.0,1,86.0,71.0,0.0,perfil1
5,18,8,11,0.0,0.0,1.0,7.0,6,17.0,16.0,0.0,perfil3
2,1,10,11,1.0,1.0,1.0,9.0,4,30.0,18.0,0.0,perfil3
5,13,5,6,1.0,1.0,1.0,4.0,6,38.0,31.0,0.0,perfil2
5,21,2,11,1.0,1.0,1.0,8.0,6,32.0,19.0,0.0,perfil3
4,5,2,5,1.0,1.0,1.0,2.0,5,18.0,13.0,0.0,perfil4
5,12,8,5,0.0,0.0,1.0,9.0,0,12.0,10.0,0.0,perfil3
5,16,2,2,1.0,1.0,1.0,4.0,8,96.0,91.0,4.0,perfil1
0,15,7,1,1.0,1.0,1.0,7.0,2,107.0,105.0,1.0,perfil1
6,4,3,2,1.0,1.0,1.0,9.0,8,97.0,94.0,0.0,perfil2
2,21,3,1,1.0,1.0,1.0,5.0,6,10.0,8.0,0.0,perfil5
4,7,5,5,0.0,0.0,1.0,5.0,6,4.0,1.0,0.0,perfil6
4,13,2,5,0.0,0.0,1.0,5.0,8,2.0,1.0,0.0,perfil6
6,15,1,10,1.0,1.0,1.0,2.0,3,19.0,14.0,0.0,perfil4
0,14,10,5,0.0,0.0,1.0,3.0,6,17.0,16.0,0.0,perfil3
4,17,9,10,1.0,1.0,1.0,7.0,6,2.0,1.0,0.0,perfil2
1,21,8,5,0.0,0.0,1.0,8.0,5,10.0,10.0,0.0,perfil4
2,19,6,9,1.0,1.0,1.0,8.0,5,2.0,1.0,0.0,perfil6
0,14,9,5,1.0,1.0,1.0,9.0,0,11.0,10.0,0.0,perfil4
3,14,8,10,1.0,1.0,1.0,9.0,6,8.0,7.0,0.0,perfil5
3,2,3,1,1.0,1.0,1.0,3.0,4,36.0,22.0,0.0,perfil2
3,0,7,2,0.0,0.0,1.0,6.0,0,28.0,26.0,0.0,perfil2
3,0,9,2,0.0,0.0,1.0,8.0,3,201.0,200.0,5.0,perfil1
4,21,9,9,0.0,0.0,1.0,6.0,2,11.0,10.0,0.0,perfil4
3,15,11,8,0.0,0.0,1.0,10.0,2,3.0,2.0,0.0,perfil6
6,15,10,5,0.0,0.0,1.0,9.0,6,108.0,104.0,3.0,perfil1
2,4,9,10,1.0,1.0,1.0,2.0,0,7.0,3.0,0.0,perfil6
0,20,5,2,1.0,1.0,1.0,8.0,0,10.0,9.0,0.0,perfil6
3,8,8,8,0.0,0.0,1.0,6.0,4,62.0,62.0,2.0,perfil1
2,19,7,4,0.0,0.0,1.0,6.0,6,82.0,82.0,3.0,perfil2
6,3,5,7,1.0,1.0,1.0,6.0,2,28.0,22.0,0.0,perfil2
6,13,3,7,0.0,0.0,1.0,9.0,6,23.0,7.0,0.0,perfil5
3,0,8,11,0.0,0.0,1.0,10.0,4,169.0,142.0,0.0,perfil2
4,4,9,6,1.0,1.0,1.0,6.0,6,3.0,1.0,0.0,perfil6
5,6,8,5,0.0,0.0,1.0,8.0,0,34.0,27.0,0.0,perfil2
6,6,9,8,1.0,1.0,1.0,9.0,4,8.0,1.0,0.0,perfil2
3,5,7,10,0.0,0.0,1.0,5.0,6,26.0,26.0,0.0,perfil6
2,0,5,7,0.0,0.0,1.0,5.0,6,110.0,106.0,0.0,perfil2
6,7,2,9,1.0,1.0,1.0,10.0,6,5.0,2.0,0.0,perfil6
1,13,11,3,0.0,0.0,1.0,10.0,6,15.0,8.0,0.0,perfil5
0,6,9,11,1.0,1.0,1.0,4.0,4,27.0,27.0,1.0,perfil1
3,8,8,2,0.0,0.0,1.0,3.0,0,3.0,2.0,0.0,perfil6
2,6,9,2,1.0,1.0,1.0,3.0,2,2.0,1.0,0.0,perfil6
5,1,3,5,0.0,0.0,1.0,8.0,6,75.0,73.0,0.0,perfil2
4,3,10,0,1.0,1.0,1.0,10.0,6,82.0,74.0,2.0,perfil1
0,6,9,0,0.0,0.0,1.0,9.0,7,3.0,1.0,0.0,perfil6
5,13,1,10,0.0,0.0,1.0,4.0,6,6.0,5.0,0.0,perfil5
1,8,8,8,1.0,1.0,1.0,5.0,2,132.0,130.0,4.0,perfil1
5,10,3,8,0.0,0.0,1.0,7.0,3,34.0,26.0,0.0,perfil2
6,6,5,1,0.0,0.0,1.0,9.0,8,25.0,22.0,0.0,perfil2
2,6,9,8,1.0,1.0,1.0,10.0,2,16.0,3.0,0.0,perfil6
1,1,5,5,0.0,0.0,1.0,8.0,0,2.0,1.0,0.0,perfil6
3,6,11,0,1.0,1.0,1.0,9.0,1,27.0,26.0,0.0,perfil2
6,5,8,8,0.0,0.0,1.0,3.0,0,28.0,23.0,0.0,perfil2
4,13,3,3,0.0,0.0,1.0,7.0,3,4.0,1.0,0.0,perfil2
5,3,11,2,0.0,0.0,1.0,3.0,7,33.0,33.0,0.0,perfil1
1,21,5,7,1.0,1.0,1.0,4.0,8,13.0,9.0,0.0,perfil1
5,4,8,4,0.0,0.0,1.0,6.0,0,4.0,1.0,0.0,perfil2
5,13,6,8,0.0,0.0,1.0,7.0,0,46.0,17.0,0.0,perfil3
6,21,8,8,0.0,0.0,1.0,6.0,8,3.0,1.0,0.0,perfil6
2,19,9,2,1.0,1.0,1.0,5.0,0,7.0,6.0,0.0,perfil5
4,13,2,8,0.0,0.0,1.0,7.0,6,1.0,1.0,0.0,perfil1
0,20,8,9,0.0,0.0,1.0,10.0,3,16.0,13.0,0.0,perfil4
1,15,8,6,1.0,1.0,1.0,6.0,1,91.0,91.0,3.0,perfil5
0,13,8,10,1.0,1.0,1.0,2.0,5,68.0,61.0,0.0,perfil2
0,15,6,10,1.0,1.0,1.0,9.0,6,17.0,13.0,1.0,perfil1
1,1,11,10,0.0,0.0,1.0,3.0,6,51.0,49.0,1.0,perfil1
2,13,8,8,1.0,1.0,1.0,7.0,6,18.0,16.0,0.0,perfil3
0,15,10,8,1.0,1.0,1.0,9.0,6,3.0,2.0,0.0,perfil6
2,10,5,11,0.0,0.0,1.0,4.0,2,20.0,19.0,0.0,perfil3
3,13,8,1,1.0,1.0,1.0,10.0,6,32.0,15.0,0.0,perfil3
3,5,0,4,1.0,1.0,1.0,10.0,1,52.0,16.0,0.0,perfil3
4,17,7,4,1.0,1.0,1.0,6.0,0,7.0,5.0,0.0,perfil5
1,2,10,6,0.0,0.0,1.0,4.0,3,17.0,9.0,0.0,perfil4
2,6,3,3,1.0,1.0,1.0,5.0,6,40.0,34.0,0.0,perfil2
5,2,7,9,0.0,0.0,1.0,3.0,8,502.0,456.0,0.0,perfil2
0,2,3,0,1.0,1.0,1.0,6.0,7,57.0,49.0,0.0,perfil2
2,20,8,7,0.0,0.0,1.0,5.0,6,12.0,12.0,0.0,perfil4
1,20,8,8,1.0,1.0,1.0,8.0,4,7.0,5.0,0.0,perfil5
5,8,9,11,1.0,1.0,1.0,6.0,0,88.0,86.0,2.0,perfil1
2,21,0,9,1.0,1.0,1.0,5.0,6,5.0,3.0,0.0,perfil6
4,11,1,1,1.0,1.0,1.0,8.0,6,3.0,1.0,0.0,perfil6
2,16,3,7,0.0,0.0,1.0,3.0,5,23.0,22.0,0.0,perfil6
2,5,5,8,1.0,1.0,1.0,9.0,3,11.0,10.0,0.0,perfil4
1,12,4,4,0.0,0.0,1.0,4.0,0,2.0,1.0,0.0,perfil6
2,2,2,7,1.0,1.0,1.0,9.0,6,11.0,9.0,0.0,perfil4
1,16,9,1,0.0,0.0,1.0,2.0,3,3.0,1.0,0.0,perfil6
3,13,8,2,0.0,0.0,1.0,2.0,6,16.0,15.0,0.0,perfil3
6,0,5,4,0.0,0.0,1.0,4.0,7,20.0,13.0,0.0,perfil4
4,11,8,7,1.0,1.0,1.0,2.0,0,26.0,19.0,0.0,perfil3
0,6,3,2,1.0,1.0,1.0,6.0,2,7.0,3.0,0.0,perfil6
5,13,5,5,1.0,1.0,1.0,5.0,3,17.0,4.0,0.0,perfil4
6,2,11,9,0.0,0.0,1.0,8.0,6,45.0,23.0,0.0,perfil2
2,14,8,7,1.0,1.0,1.0,3.0,3,7.0,3.0,0.0,perfil6
2,14,8,10,1.0,1.0,1.0,10.0,2,9.0,4.0,0.0,perfil6
1,9,5,8,1.0,1.0,1.0,7.0,6,27.0,22.0,0.0,perfil2
6,11,11,9,1.0,1.0,1.0,6.0,4,62.0,60.0,0.0,perfil2
2,15,7,8,1.0,1.0,1.0,9.0,8,11.0,2.0,0.0,perfil6
0,7,8,8,0.0,0.0,1.0,7.0,6,35.0,34.0,1.0,perfil6
1,18,4,11,0.0,0.0,1.0,9.0,7,21.0,17.0,0.0,perfil3
4,14,8,1,0.0,0.0,1.0,3.0,5,150.0,149.0,4.0,perfil1
2,10,10,11,1.0,1.0,1.0,2.0,3,47.0,42.0,1.0,perfil1
1,2,2,2,0.0,0.0,1.0,3.0,1,68.0,60.0,1.0,perfil1
6,18,1,11,0.0,0.0,1.0,8.0,6,33.0,33.0,0.0,perfil2
3,6,9,0,0.0,0.0,1.0,7.0,0,32.0,30.0,1.0,perfil1
6,17,8,10,0.0,0.0,1.0,7.0,7,46.0,28.0,0.0,perfil2
3,6,2,10,1.0,1.0,1.0,2.0,4,552.0,210.0,2.0,perfil1
6,4,10,4,0.0,0.0,1.0,4.0,0,13.0,12.0,0.0,perfil4
4,2,8,1,0.0,0.0,1.0,3.0,6,31.0,22.0,1.0,perfil1
2,19,8,8,1.0,1.0,1.0,2.0,7,11.0,6.0,0.0,perfil5
6,6,7,2,0.0,0.0,1.0,9.0,6,48.0,42.0,0.0,perfil2
4,0,6,10,1.0,1.0,1.0,3.0,6,150.0,128.0,0.0,perfil2
5,11,2,5,0.0,0.0,1.0,3.0,6,10.0,8.0,0.0,perfil6
5,16,5,3,0.0,0.0,1.0,9.0,4,27.0,27.0,0.0,perfil2
0,16,8,1,0.0,0.0,1.0,10.0,4,9.0,6.0,0.0,perfil5
0,7,1,5,1.0,1.0,1.0,6.0,6,32.0,32.0,0.0,perfil4
3,1,0,5,0.0,0.0,1.0,8.0,6,41.0,34.0,0.0,perfil2
3,6,5,11,1.0,1.0,1.0,7.0,6,13.0,11.0,0.0,perfil4
2,5,8,0,0.0,0.0,1.0,4.0,5,27.0,27.0,0.0,perfil2
0,2,8,1,1.0,1.0,1.0,6.0,1,21.0,17.0,0.0,perfil3
2,6,9,11,1.0,1.0,1.0,4.0,6,11.0,3.0,0.0,perfil6
1,8,8,1,1.0,1.0,1.0,3.0,6,7.0,2.0,0.0,perfil6
4,0,8,0,1.0,1.0,1.0,8.0,2,13.0,13.0,0.0,perfil4
2,1,0,6,0.0,0.0,1.0,10.0,2,12.0,4.0,0.0,perfil6
6,20,3,10,0.0,0.0,1.0,2.0,3,3.0,2.0,0.0,perfil6
0,5,0,4,1.0,1.0,1.0,5.0,6,2.0,1.0,0.0,perfil6
2,6,11,5,0.0,0.0,1.0,3.0,2,18.0,11.0,0.0,perfil4
3,9,2,4,0.0,0.0,1.0,4.0,6,2.0,1.0,0.0,perfil6
0,18,8,8,1.0,1.0,1.0,7.0,0,2.0,1.0,0.0,perfil6
0,15,2,3,0.0,0.0,1.0,9.0,1,5.0,5.0,0.0,perfil5
5,10,5,6,0.0,0.0,1.0,8.0,5,4.0,2.0,0.0,perfil2
0,8,3,3,0.0,0.0,1.0,3.0,6,167.0,115.0,0.0,perfil2
5,11,1,9,1.0,1.0,1.0,10.0,8,15.0,11.0,0.0,perfil4
3,1,2,5,1.0,1.0,1.0,7.0,0,31.0,31.0,0.0,perfil1
0,1,1,8,1.0,1.0,1.0,7.0,7,99.0,99.0,3.0,perfil2
0,12,5,2,1.0,1.0,1.0,7.0,1,4.0,1.0,0.0,perfil6
1,6,9,11,0.0,0.0,1.0,7.0,6,537.0,503.0,3.0,perfil1
1,9,3,8,0.0,0.0,1.0,9.0,6,2.0,1.0,0.0,perfil6
4,15,6,7,0.0,0.0,1.0,4.0,8,3.0,1.0,0.0,perfil6
3,6,7,7,0.0,0.0,1.0,3.0,5,32.0,31.0,0.0,perfil2
3,0,11,0,0.0,0.0,1.0,4.0,6,114.0,87.0,0.0,perfil2
2,17,2,9,1.0,1.0,1.0,3.0,1,5.0,5.0,0.0,perfil5
6,13,0,8,1.0,1.0,1.0,3.0,8,3.0,2.0,0.0,perfil6
1,15,5,5,1.0,1.0,1.0,9.0,6,62.0,61.0,0.0,perfil2
5,10,10,0,0.0,0.0,1.0,5.0,4,3.0,1.0,0.0,perfil6
1,11,11,6,0.0,0.0,1.0,2.0,0,8.0,6.0,0.0,perfil3
3,10,1,1,1.0,1.0,1.0,2.0,6,5.0,3.0,0.0,perfil6
3,20,5,3,1.0,1.0,1.0,2.0,2,4.0,1.0,0.0,perfil5
2,19,10,4,0.0,0.0,1.0,10.0,3,36.0,23.0,0.0,perfil6
2,8,4,11,1.0,1.0,1.0,8.0,7,2.0,1.0,0.0,perfil6
1,14,8,1,0.0,0.0,1.0,4.0,6,48.0,39.0,0.0,perfil2
6,16,7,8,0.0,0.0,1.0,10.0,0,13.0,11.0,0.0,perfil4
1,13,9,11,0.0,0.0,1.0,5.0,6,4.0,2.0,0.0,perfil1
5,20,8,0,1.0,1.0,1.0,7.0,7,5.0,2.0,0.0,perfil6
0,9,9,0,1.0,1.0,1.0,8.0,8,22.0,18.0,0.0,perfil3
1,10,10,2,1.0,1.0,1.0,10.0,1,29.0,29.0,1.0,perfil1
6,0,1,3,0.0,0.0,1.0,8.0,0,9.0,7.0,0.0,perfil5
6,18,7,5,0.0,0.0,1.0,6.0,7,63.0,61.0,0.0,perfil4
2,6,8,3,1.0,1.0,1.0,6.0,2,18.0,14.0,0.0,perfil3
3,19,4,6,1.0,1.0,1.0,10.0,6,6.0,2.0,0.0,perfil6
0,18,4,6,0.0,0.0,1.0,8.0,3,92.0,89.0,3.0,perfil6
6,20,8,8,0.0,0.0,1.0,3.0,6,41.0,36.0,1.0,perfil1
3,1,4,5,1.0,1.0,1.0,8.0,1,30.0,27.0,0.0,perfil2
2,2,0,11,1.0,1.0,1.0,8.0,3,22.0,20.0,0.0,perfil3
4,10,1,9,1.0,1.0,1.0,5.0,7,34.0,17.0,0.0,perfil3
6,6,10,6,1.0,1.0,1.0,6.0,1,32.0,32.0,0.0,perfil2
2,13,9,6,0.0,0.0,1.0,5.0,6,27.0,11.0,0.0,perfil4
1,20,10,8,1.0,1.0,1.0,9.0,0,4.0,2.0,0.0,perfil6
3,15,8,8,0.0,0.0,1.0,9.0,6,7.0,3.0,0.0,perfil6
0,10,9,0,1.0,1.0,1.0,2.0,0,60.0,59.0,0.0,perfil2
4,3,10,7,1.0,1.0,1.0,8.0,6,39.0,37.0,1.0,perfil1
3,14,0,11,1.0,1.0,1.0,6.0,3,28.0,23.0,0.0,perfil2
6,6,5,3,0.0,0.0,1.0,7.0,6,4.0,1.0,0.0,perfil6
2,3,1,8,0.0,0.0,1.0,10.0,4,8.0,6.0,0.0,perfil2
6,10,4,5,1.0,1.0,1.0,10.0,6,49.0,39.0,3.0,perfil6
4,19,9,4,1.0,1.0,1.0,4.0,6,2.0,1.0,0.0,perfil6
3,8,8,10,0.0,0.0,1.0,8.0,6,99.0,99.0,3.0,perfil1
2,13,6,4,0.0,0.0,1.0,9.0,5,22.0,18.0,0.0,perfil3
6,13,7,7,0.0,0.0,1.0,6.0,5,108.0,56.0,0.0,perfil1
1,8,3,6,1.0,1.0,1.0,7.0,5,27.0,27.0,0.0,perfil2
6,7,4,6,0.0,0.0,1.0,7.0,8,13.0,11.0,0.0,perfil4
4,19,2,7,0.0,0.0,1.0,4.0,6,42.0,35.0,0.0,perfil2
0,9,8,5,0.0,0.0,1.0,5.0,6,67.0,61.0,0.0,perfil2
0,8,8,2,0.0,0.0,1.0,7.0,3,30.0,24.0,0.0,perfil2
1,4,8,8,0.0,0.0,1.0,10.0,3,10.0,5.0,0.0,perfil5
2,7,6,10,1.0,1.0,1.0,6.0,4,8.0,3.0,0.0,perfil5
3,19,5,8,0.0,0.0,1.0,8.0,6,91.0,84.0,2.0,perfil1
0,5,6,11,0.0,0.0,1.0,4.0,5,27.0,26.0,0.0,perfil2
2,4,9,11,0.0,0.0,1.0,3.0,8,14.0,11.0,0.0,perfil4
1,1,4,8,0.0,0.0,1.0,3.0,7,8.0,6.0,0.0,perfil5
6,20,4,11,1.0,1.0,1.0,9.0,3,3.0,3.0,0.0,perfil6
2,9,10,5,1.0,1.0,1.0,2.0,3,9.0,6.0,0.0,perfil5
4,8,10,8,1.0,1.0,1.0,6.0,7,4.0,3.0,0.0,perfil6
3,0,2,2,1.0,1.0,1.0,8.0,4,19.0,17.0,0.0,perfil3
5,5,8,3,0.0,0.0,1.0,9.0,6,56.0,44.0,0.0,perfil2
2,8,1,7,0.0,0.0,1.0,4.0,4,139.0,118.0,3.0,perfil1
6,9,8,6,0.0,0.0,1.0,7.0,3,99.0,99.0,2.0,perfil1
4,14,10,8,0.0,0.0,1.0,8.0,2,99.0,99.0,1.0,perfil1
6,6,9,10,1.0,1.0,1.0,4.0,8,8.0,4.0,0.0,perfil6
0,9,8,2,1.0,1.0,1.0,5.0,3,179.0,145.0,0.0,perfil2
3,16,7,2,0.0,0.0,1.0,10.0,2,4.0,2.0,0.0,perfil6
3,11,10,9,1.0,1.0,1.0,4.0,6,7.0,5.0,0.0,perfil5
6,9,4,4,0.0,0.0,1.0,6.0,4,5.0,3.0,0.0,perfil2
1,9,2,4,0.0,0.0,1.0,10.0,4,4.0,3.0,0.0,perfil6
4,17,10,5,0.0,0.0,1.0,3.0,0,121.0,110.0,5.0,perfil1
0,4,2,11,0.0,0.0,1.0,7.0,5,9.0,7.0,0.0,perfil5
3,12,11,5,0.0,0.0,1.0,10.0,6,3.0,1.0,0.0,perfil6
6,14,7,10,0.0,0.0,1.0,3.0,3,7.0,4.0,0.0,perfil6
3,8,10,8,0.0,0.0,1.0,3.0,6,27.0,27.0,0.0,perfil2
4,8,8,11,1.0,1.0,1.0,5.0,8,13.0,5.0,0.0,perfil5
3,8,7,1,0.0,0.0,1.0,7.0,3,137.0,134.0,7.0,perfil1
4,1,8,4,0.0,0.0,1.0,7.0,4,3.0,1.0,0.0,perfil6
4,3,8,6,1.0,1.0,1.0,6.0,0,8.0,7.0,0.0,perfil5
0,4,11,2,0.0,0.0,1.0,7.0,5,6.0,1.0,0.0,perfil6
4,12,6,0,0.0,0.0,1.0,6.0,6,12.0,1.0,0.0,perfil6
4,17,0,6,1.0,1.0,1.0,8.0,6,18.0,17.0,0.0,perfil3
3,19,3,4,1.0,1.0,1.0,2.0,6,176.0,171.0,2.0,perfil1
3,2,10,6,1.0,1.0,1.0,5.0,0,44.0,36.0,0.0,perfil4
5,17,7,2,0.0,0.0,1.0,9.0,6,3.0,1.0,0.0,perfil6
5,18,2,7,0.0,0.0,1.0,10.0,4,31.0,31.0,0.0,perfil6
0,6,8,6,1.0,1.0,1.0,6.0,0,16.0,11.0,0.0,perfil1
0,5,1,3,0.0,0.0,1.0,2.0,8,10.0,3.0,0.0,perfil4
4,21,8,4,0.0,0.0,1.0,9.0,7,10.0,7.0,0.0,perfil5
3,7,2,6,0.0,0.0,1.0,6.0,8,54.0,49.0,0.0,perfil2
4,20,1,11,0.0,0.0,1.0,9.0,4,39.0,15.0,1.0,perfil1
3,3,2,9,1.0,1.0,1.0,8.0,6,4.0,2.0,0.0,perfil6
6,10,0,5,0.0,0.0,1.0,3.0,6,25.0,22.0,0.0,perfil2
4,7,1,11,0.0,0.0,1.0,10.0,8,8.0,4.0,0.0,perfil6
6,8,4,7,1.0,1.0,1.0,9.0,8,3.0,2.0,0.0,perfil6
6,20,9,8,1.0,1.0,1.0,4.0,6,221.0,187.0,1.0,perfil1
6,14,2,8,0.0,0.0,1.0,4.0,2,21.0,18.0,0.0,perfil3
3,7,2,4,1.0,1.0,1.0,3.0,6,3.0,1.0,0.0,perfil6
0,19,0,11,1.0,1.0,1.0,7.0,6,6.0,5.0,0.0,perfil5
5,3,1,10,1.0,1.0,1.0,2.0,1,3.0,1.0,0.0,perfil6
2,5,8,2,1.0,1.0,1.0,2.0,6,19.0,9.0,0.0,perfil4
4,6,5,3,1.0,1.0,1.0,8.0,5,81.0,74.0,0.0,perfil2
5,15,9,1,1.0,1.0,1.0,2.0,4,5.0,3.0,0.0,perfil6
3,16,8,6,1.0,1.0,1.0,3.0,6,25.0,16.0,0.0,perfil3
3,20,9,2,0.0,0.0,1.0,3.0,1,7.0,5.0,0.0,perfil5
4,16,11,3,0.0,0.0,1.0,2.0,6,19.0,9.0,0.0,perfil5
3,12,5,7,0.0,0.0,1.0,10.0,5,3.0,1.0,0.0,perfil6
2,11,4,8,0.0,0.0,1.0,2.0,0,7.0,3.0,0.0,perfil6
6,5,2,8,1.0,1.0,1.0,4.0,1,3.0,1.0,0.0,perfil6
0,6,2,3,1.0,1.0,1.0,2.0,3,17.0,15.0,1.0,perfil1
2,19,0,11,1.0,1.0,1.0,4.0,1,4.0,1.0,0.0,perfil6
0,2,5,6,0.0,0.0,1.0,6.0,3,24.0,23.0,0.0,perfil2
4,1,7,11,0.0,0.0,1.0,3.0,2,40.0,38.0,0.0,perfil2
2,1,1,9,1.0,1.0,1.0,10.0,8,8.0,7.0,0.0,perfil5
3,20,11,8,0.0,0.0,1.0,4.0,7,87.0,74.0,0.0,perfil2
6,9,5,8,0.0,0.0,1.0,7.0,5,8.0,2.0,0.0,perfil6
3,10,2,10,0.0,0.0,1.0,7.0,4,22.0,12.0,0.0,perfil4
0,5,8,4,1.0,1.0,1.0,8.0,6,27.0,23.0,0.0,perfil5
5,14,1,2,0.0,0.0,1.0,10.0,0,51.0,48.0,0.0,perfil2
2,5,9,0,1.0,1.0,1.0,4.0,6,23.0,13.0,0.0,perfil4
3,4,2,3,0.0,0.0,1.0,7.0,6,11.0,8.0,0.0,perfil5
3,0,5,2,1.0,1.0,1.0,3.0,3,5.0,2.0,0.0,perfil6
4,6,3,3,1.0,1.0,1.0,10.0,6,102.0,100.0,3.0,perfil6
6,16,11,1,0.0,0.0,1.0,6.0,6,29.0,25.0,0.0,perfil2
5,7,8,11,1.0,1.0,1.0,10.0,3,9.0,5.0,0.0,perfil5
2,21,8,7,1.0,1.0,1.0,7.0,6,4.0,1.0,0.0,perfil6
3,17,2,10,1.0,1.0,1.0,4.0,6,2.0,2.0,0.0,perfil6
3,5,8,2,0.0,0.0,1.0,8.0,6,10.0,9.0,0.0,perfil5
3,5,3,2,1.0,1.0,1.0,5.0,0,4.0,2.0,0.0,perfil6
2,19,10,6,0.0,0.0,1.0,3.0,2,99.0,99.0,3.0,perfil1
2,14,10,8,1.0,1.0,1.0,5.0,3,74.0,74.0,2.0,perfil1
1,18,1,1,0.0,0.0,1.0,2.0,3,15.0,11.0,0.0,perfil4
4,15,10,0,0.0,0.0,1.0,8.0,7,2.0,1.0,0.0,perfil5
4,1,1,6,0.0,0.0,1.0,9.0,6,21.0,19.0,0.0,perfil3
6,7,4,3,0.0,0.0,1.0,6.0,4,69.0,67.0,1.0,perfil1
1,14,8,5,0.0,0.0,1.0,4.0,6,11.0,5.0,0.0,perfil3
0,14,10,8,1.0,1.0,1.0,2.0,6,115.0,65.0,0.0,perfil1
0,17,8,8,0.0,0.0,1.0,3.0,6,16.0,6.0,0.0,perfil5
6,4,0,6,0.0,0.0,1.0,3.0,1,13.0,13.0,0.0,perfil4
3,16,1,8,1.0,1.0,1.0,9.0,6,228.0,227.0,1.0,perfil6
0,10,8,5,0.0,0.0,1.0,2.0,4,9.0,3.0,0.0,perfil6
4,2,5,1,1.0,1.0,1.0,10.0,2,28.0,26.0,0.0,perfil2
1,0,2,3,0.0,0.0,1.0,2.0,7,13.0,10.0,1.0,perfil2
0,12,10,8,1.0,1.0,1.0,3.0,7,3.0,2.0,0.0,perfil6
3,7,2,9,1.0,1.0,1.0,3.0,0,41.0,28.0,0.0,perfil5
6,7,3,0,0.0,0.0,1.0,8.0,6,43.0,41.0,1.0,perfil5
5,5,10,4,1.0,1.0,1.0,8.0,6,35.0,31.0,0.0,perfil2
6,19,7,10,0.0,0.0,1.0,9.0,1,28.0,14.0,0.0,perfil4
0,15,2,1,0.0,0.0,1.0,4.0,6,13.0,11.0,0.0,perfil1
